,Name,Currency,Price
1176,"Kenya Christmas Ornament - Snowflake Shape - Kenyan Flag Country Outline - Gift for World Traveler, International Travel Lover, Africa",Ksh,2728.7
1177,"African Woven Sisal Basket, Handwoven Market Basket Leather Handles, Summer Boho Beach Basket, African Shopper Bag, Toy Basket Storage",Ksh,10010.0
1178,"African Beaded Leather Dog Collar, Maasai Dog Collar, Leather Pet Collar",Ksh,2247.7
1179,"Organic Blackcurrant Leaves Dried Cut, 100% Premium, Home-grown, No GMO, No Pesticides, Hand-Picked Air-Dried, Spice, Marinade, Sauce",Ksh,648.7
1182,2 inch brass  African Baule pendants\ 4 different types design\ hand cast \ unique finding \ detailed double sided\ brass beads,Ksh,633.1
1183,"On Sale African Beaded Bracelet, African Women Bracelet, Kenyan Masai Bracelet, Zulu bracelet, African women bracelet, Tribal Bracelet.",Ksh,518.7
1184,Kenya Nairobi National Park Vintage-Style Travel Poster - 8x10 - 12x18 - 18x24 - 24x36 / 4x6 Postcard WPA Style Giraffe Savanna Art Print,Ksh,778.7
1186,Hand-Carved & Painted African Soapstone Console Set,Ksh,9750.0
1187,Kenya National Flag Embroidered Iron On Patch Sew On Badge Applique Country National Flag,Ksh,767.0
1188,"Maasai Mara Tribal Woman, Ceramic Mug 11oz, African Village Safari, PhotoShatts Print, Colorful Jewelry, Gift Tribal Mugs",Ksh,1287.0
1190,"2.76 Ct. Tsavorite Garnet - Mined in Kenya - Certified by GRS - Oval, 10.15 x 8.19 x 4.31 mm - Natural, Untreated - ""Spring Green""",Ksh,226070.0
1191,Tsavorite Green Garnet Each Piece 13-16 Carat Wholesale Lot Faceted Mix Cut Certified Loose Gemstone from Kenya New Offer 4JAW,Ksh,11900.2
1192,"Kenya Shirt, Best Kenyan Heritage Shirt, Made in Kenya Africa, Gift for Kenyan, African Gift, African Culture, African",Ksh,2925.0
1193,"Kenya Flag Canvas Print, Kenya Wall Art, Flag of Kenya Print, Framed and Ready to Hang",Ksh,11501.1
1195,KENYA FLAG NECKLACE | Country Map Necklace | Gold Necklace | Charm Gift,Ksh,3842.7999999999997
1196,"Kenya Bag, Travel Inspired Gift, Kenya Souvenir, Kenyan Gifts, International Flag, Traveler Pouch, World Traveler, Geography Lovers,",Ksh,3638.7
1197,Authentic Glass Beads from Ghana. African beaded name Bracelet.,Ksh,3250.0
1199,Blue Band Butter Original 500g,Ksh,2853.5
1201,2 Kenyan Cow Bone Pendants - Brown African Pendants - Earring Pendants - Jewelry Making Supplies - Made in Kenya ** (PND-BON-138),Ksh,1062.1
1202,"Nairobi, Kenya Map Art Print - Many Styles - Art Quality Paper - Fast Delivery - Poster // Scandi // Vintage // Retro // Minimal",Ksh,2050.1
1203,"Kenya Print, Kenyan Gift, Minimalistic Country Map Poster, KE Line Art, Geographic decor, C24-95",Ksh,2336.1
1204,"Kenya Map Print, Illustrated Map Africa, Wall Art Print, New Home Wall Art Gift",Ksh,10253.1
1205,"African jewellery, brass jewellery, brass rings,bone bracelet",Ksh,6774.3
1206,Kenya Personalized Ornament Gift,Ksh,2715.7000000000003
1207,Wholesale Dresses Women Summer African Dresses Coastal Beach Swahili Female Dera Dresses Free Size Lake Side Gift For Her Light Dresses Moms,Ksh,13650.0
1208,Bracelets Beaded  Maasai Bangle Handmade in Kenya - Listing Price is For One Bracelet,Ksh,1235.0
1209,Kenya Greeting Card - Custom Greeting Card - Blank Card - Recycled Envelope Included - Greeting Card - Birthday - Anniversary - Trip,Ksh,603.1999999999999
1210,Kenya Men's Ugali and Nyama Choma T-shirt,Ksh,3120.0
1211,Heart Earrings Handcarved in Kenya,Ksh,1462.5
1213,Brass cuff-Stacking bracelet-Cuff band-Brass bracelet-Solid brass cuff-Gold cuff-Gifts for her-Adjustable cuff-Adjustable-African jewelry,Ksh,2488.2000000000003
1215,Kenyan Dad Definition tshirt father appreciation unisex comfort soft fit. Many colors and sizes,Ksh,2583.1
1216,"Diani Beach Travel Print | Kenya Travel Print Collection | Mombasa Art, Beachside Print, Coastal Print, Serene Scenic Art, African Art",Ksh,2221.7
1217,Handmade Woven Sisal Sling Bag - Boho Eco-Friendly Crossbody Bag | Sustainable Natural Fiber Purse | African Artisan Handcrafted Bag,Ksh,4985.5
1218,"Mount Kenya Print, Mount Kenya Poster, Mount Kenya Wall Art, Mount Kenya Travel, Mount Kenya art print, Mount Kenya artwork, Mount Kenya",Ksh,1558.7
1219,Maasai Mara Travel Poster Kenya Print Mid Century Modern Wall Art Eclectic Decor African Art Safari Aesthetic Gift Digital Download,Ksh,991.9
1220,"Kenya Poster, Kenya Print, Kenya Illustration, Kenya Gift, Vintage Travel Poster",Ksh,1285.7
1221,Kenya Art Print | Watamu Digital Download | African Wall Art | Kenya Photography | Kenya Travel Prints | Kenya Digital Art | Kenyan Poster,Ksh,793.0
1222,Handmade Beaded Leather Sandals - Unique Boho Gifts for Women - Holiday Beachwear & Resort Ready,Ksh,4387.5
1223,Kenya Women's Ugali and Nyama Choma T-shirt,Ksh,3120.0
1224,"1.28 ct Grass Green Tsavorite Garnet from Voi, Kenya",Ksh,56452.5
1225,Natural Royal blue kyanite Pear - 9 MM kyanite Pear Shape  - 2.30 Carat - Kyanite pear cut - Faceted Kayinite pear - Kyanite from kenya,Ksh,15470.0
1226,Kenyan sapphire 1.03 carat,Ksh,11185.2
1227,The Real Housewives of Atlanta: Kenya Moore Twirl Anguilla Soy Candle,Ksh,2600.0
1228,"Scenic Views of Africa - Watercolor Impressionist Wall Art Bundle, Home Decor, Modern Gallery Wall Set, Colorful Printable Wall Art",Ksh,3614.0
1229,"Kenya Poster Black and White Print, Kenya Wall Art, Kenya Photo Print, Kenya Gift Travel Decor,Africa,6223",Ksh,1127.1
1230,"Kenya Map, Map of Kenya, Kenyan Art, Kenyan Decor, Kenya Gift, Kenya Print, Kenya Poster, Kenya Wall Art, Kenya Art, Kenyan Gifts, Kenyan",Ksh,1948.7
1231,KAUKA: Natural sisal basket bag,Ksh,8331.7
1232,"Wholesale Earrings,Beaded Earrings,Assorted Earrings, African Earrings, Maasai Earrings,Jewelries,Kenyan Earrings Accessories,Masai Earrings",Ksh,3900.0
1233,Tsavorite Garnet Natural 20-22 Carat Unique Quality Garnet Faceted Cube Cut Certified Loose Gems from Kenya Stone Fresh Offer Jewelry Making,Ksh,1196.0
1234,"Kenya Art Print, Kenya Print, Kenya Map Art, Kenya Wall Art, Kenya Pride, Kenya Map Print, Kenya Map, Kenya Decor, Kenya Gift, Kenyan",Ksh,2145.0
1235,African Mask Necklace from Kenya - FAIR TRADE,Ksh,1950.0
1236,Natural No Heat RUBY | 1.97 Carats Rich Pigeon's Blood Red Color Sparky Luster AAA+++ Fine Quality Natural No Heat Ruby | Genuine Ruby.,Ksh,175500.0
1237,"Travel Agent Quote Form, Vacation Trip Planner Editable Quotation Template for Agent Clients, Custom Textable or Printable Travel Form Canva",Ksh,1242.8
1240,"SAMBURU: Handmade baskets, Kenyan baskets, Sisal baskets",Ksh,2307.5
1241,"Kenyan Flag Cufflinks, Lapel Pins, Tie Bars, Earrings, Jewelry and Accessories",Ksh,1976.0
1243,Kenya Flag Sticker Decal / Republic of Kenya / Harambee / Nairobi / Kenyan,Ksh,370.5
1244,"Green Orange layered Africab bracelet,Krobo beaded African Bracelet,chunky layered Orange African bracelet for women",Ksh,7800.0
1245,Kenya Map Iron On Heat Transfer Vinyl HTV / Republic of Kenya / Harambee / Nairobi / Kenyan,Ksh,416.0
1246,Kenya Map Print Map of Kenya canvas poster East Africa Map Nairobi Kenya Gifts Modern Map wall decor Africa Safari wall art Kenya flag decor,Ksh,2925.0
1247,JOHARI: Dual tone sisal basket /Planter basket / Storage basket,Ksh,5383.299999999999
1253,"Kenya Poster Colorful Print, Kenya Wall Art, Kenya Photo Decor, Kenya Gift Travel Print,Africa,Housewarming Gift,8197",Ksh,1127.1
1254,Real Housewives Fan T Shirt | Kenya Moore T Shirt | Bravocon T Shirt | Real Housewives Merch,Ksh,3118.7
1255,Karibu Welcome | Authentic Wooden Wall Decoration,Ksh,2923.7
1256,Maasai Beaded Bracelets | Made in Kenya |,Ksh,778.7
1257,Adventure Bucket List | Printable Kenyan Bucket List | African Wall Art | Boho Modern,Ksh,2262.0
1258,"Masai Mara National Park Watercolor Painting, Masai Mara Wall Art, Africa Print, Kenya Poster, Kenya Decor, C30-598",Ksh,3194.1
1259,"Kenyan Beaded Earrings// Maasai Bead Earrings,African Jewelry, Beach Jewelry, Afrocentric, Colorful Earrings, Ethnic Jewelry, Africa",Ksh,1820.0
1261,African Elephant-Shaped Batik Pendant - Kenyan Pendant - Jewelry Making Supplies - Made in Kenya ** (PND-BON-104),Ksh,708.5
1263,African jewelry-Africa bracelet-Maasai bracelet-Africa cuff-Beaded bracelet-African bracelet-Kenyan bracelet-Maasai jewelry-Leather bracelet,Ksh,2008.5
1264,"Milele Na Wewe Cap, Printed Cap, Swahili Quote, Forever with you, Swahili Designed Cap, Unisex, Elephant Print, Elephant Love, African Theme",Ksh,4136.6
1265,"Kenya Prints Set of 6, Kenya Black And White Prints, Kenya Photo Poster, Kenya Wall Art, Kenya Map, Kenya",Ksh,2080.0
1266,"ON SALE! Green beaded sandals , African sandals.",Ksh,4095.0
1267,"Kenya Print, Kenya Poster, Giraffes, Kenya Wall Art, Kenya Art Print, Kenya Photo, Kenya Africa, Africa Print, Africa Travel Gift",Ksh,3900.0
1269,"Sisal Woven Basket Bag, African Woven Market Handbag Summer Bag, Kenyan Kiondo Sisal Basket, African Purse With Leather Handles",Ksh,4914.0
1270,"Kenya Travel Poster, Travel Print of Kenya, Kenya Gift, Africa, Africa Art Gift, Wall Art Print",Ksh,1836.9
1271,"Christmas Nativity Scene | Mary, Joseph and Jesus | African Christmas Decor",Ksh,4485.0
1272,40 Grey Kenya Bone Beads Oval: Handmade Bone Beads Bone Oval Beads Grey Bone Beads Bone Spacer Beads Ethnic Spacer Beads Small Bone Beads,Ksh,1180.4
1273,115 Old White Kenya Turkana Beads - African Glass Beads - Jewelry Making Supplies - Made in Ghana ** (TRK-CYL-WHT-101),Ksh,1417.0
1274,Traditional Mask Batik Bone Pendant - African Bone Pendant - Jewelry Making Supplies - Made in Kenya ** (PND-BON-102),Ksh,708.5
1277,Kenya Map | Black & Grey Abstract Painting Map of Kenya Wall Art Print | Kenya Traval Poster,Ksh,3417.7
1278,Dragon's Teeth | Aberdare National Park | Kenyan Travel Poster,Ksh,1055.6
1279,Kambaa Black Tea - Luxury Kenyan Loose Leaf Tea with High Antioxidants,Ksh,819.0
1280,Premium Whole Leaf Purple Tea from Kenya | Naturally Organic |  50% More Antioxidants Than Green Tea | Anti-Aging | Low Caffeine,Ksh,1262.3000000000002
1281,Kenyan Black Tea with Ginger,Ksh,1235.0
1282,Nairobi | Travel poster Kenya | Wall art Africa | Travel Print Nairobi | Kenya wall decoration,Ksh,2399.8
1283,African Textile Lined Square Pillowcase - Handmade in Kenya - 17x17 in - More Colors Available,Ksh,1950.0
1285,22 Recycled Cow Bone Beads - Black & White Beads - Cylindrical Mud Cloth Beads - Geometric African Beads - Made in Kenya (BON-TUB-GMT-280),Ksh,1417.0
1286,Round Mask Batik Bone Pendant - African Bone Pendant - Jewelry Making Supplies - Made in Kenya ** (PND-BON-101),Ksh,412.09999999999997
1287,Delta Design Batik Bone Feather Pendant - African Bone Pendant - Jewelry Making Supplies - Made in Kenya ** (PND-BON-120),Ksh,590.2
1288,Kenya Sign Hanging Wood Kitenge Cloth Handcarved Travel Missionary Gift Souvenir Safari Africa Self-Supporting Deaf & Disability Workshop,Ksh,1688.7
1290,Beaded Bracelet Attached to a Ring/Beaded Ring/Masai Bracelet/ Maasai Bracelet/ African Bracelet/ Beaded Earrings/Accessories/ Jewelries,Ksh,2437.5
1291,"Kenya Sticker Country Shaped Waterproof for Laptop, Car, Book, Water Bottle, Helmet, Toolbox",Ksh,286.0
1292,"Mount Kenya Print,Mount Kenya Wall Art,Mount Kenya Black and White Poster,Personalized Birthday Travel Gift Present Artwork Kenya 13620a",Ksh,1127.1
1294,"Kenya UNISEX SWEATER, Hakuna Matata sweatshirt, kenya inspired Sweatshirt",Ksh,5778.5
1295,"Elephant Print,  Kenya Poster Print,  Safari Print,  Africa Travel Poster, Art Print, Travel Print, Safari souvenir, Safari, Kenya, Elephant",Ksh,2988.7
1296,25 Kenya Bone Beads - Brown Elongated - African Bone Beads - Jewelry Making Supplies - Made in Kenya ** (BON-TUB-BRN-264),Ksh,1417.0
1297,50 Carved Eye Kenya Brown Bone Beads Small: Tribal Bone Beads Bone Cylinder Beads Kenya Trade Beads African Carved Bone Large Kenya Beads,Ksh,1417.0
1298,40 Eye Design Batik Bone Beads Large - African Bone Beads - Jewelry Making Supplies - Made in Kenya + (BON-RND-EYE-292),Ksh,2949.7000000000003
1299,Traditional Batik Bone Pendant - Arrow Pendant - Black & White African Bone Pendant - Jewelry Making Supplies - Made in Kenya (PND-BON-114),Ksh,590.2
1301,Kenya Shirt | Kenya Africa Classic T-Shirt,Ksh,2808.0
1303,Handmade Beaded Leather Sandals - Unique Boho Gifts for Women - Holiday Beachwear & Resort Ready,Ksh,5752.5
1304,Premium Kenyan Whole Leaf Black Tea | Digestive and Gut Health Support | Bold and Smooth | Medium Bodied | Non-GMO | Fair-Trade Certified,Ksh,969.8
1305,Kenya Map Shades of Blue & Silver Wall Art Print,Ksh,2733.9
1306,Raised Unisex Brass Bangle,Ksh,5198.7
1307,Marathoner beaded bracelet kenya maasai beads africa runner marathon New York City,Ksh,1560.0
1308,40 Brown Terracotta Beads - Clay Beads - African Beads - Tribal & Ethnic Jewelry Making Supplies - Made in Kenya ** (CLY-RND-BRN-235),Ksh,2479.1
1309,20 Brown Kenya Bone Beads - Cylinder Bone Beads - African Bone Beads - Large Bone Beads - Large Hole Beads (BON-CYL-BRN-329),Ksh,2952.3
1311,40 Striped Carved Brown Bone Beads: Ethnic Bone Beads Kenya Trade Beads Bone Round Beads Big Bone Beads Decorative Beads (BON-RND-BRN-371),Ksh,2657.2000000000003
1313,"TAWI: 9"" W x 9"" H - Multicolour wavy sisal basket /Planter basket / Storage basket",Ksh,4871.099999999999
1314,Kenya Collage | Kenya Photo Collage | Map Photo Collage | Travel Photo Collage | Destination Photo Collage | Holiday Photo Template,Ksh,1809.6
1315,African Handmade Brass and Bone Earrings |Wholesale Earrings | Maasai Earrings| Earrings for Women |Statement Earrings |Gift For Her,Ksh,650.0
1316,african mask Maasai Tribe Kenya,Ksh,1820.0
1317,Colorful African Beaded Sandals - Women's Shoes Collection,Ksh,4862.0
1318,Masai Beaded Necklace African Necklace Kenyan Necklace Tribal Necklace African Jewelry Women Jewelry African Pendant Necklace Accessories,Ksh,828.1
1319,Kenyan American Shirt | I May Live In The USA But My Story Began In Kenya | Kenya Flag Kenyan Heritage Gift,Ksh,3092.7
1320,50 Batik Bone Beads - African Trade Beads - Made in Kenya - Stripe - Handmade Tribal Beads - Fair Trade - Black & White (BON-CYL-STRIPE-274),Ksh,1417.0
1322,"Leather Dog Collar, Bead Dog Collar , Maasai Dog Collar, Dog collar leather, Dog Gift, Personalized Dog Collar,Dog Collar Leather, ID",Ksh,32500.0
1323,Horn earrings-Africa earrings-Brass earring-Gold earring-Africa jewelry-Statement earring-Handmade earrings-Earrings for women,Ksh,973.7
1324,"KENYA Adventure Shirt Equator Crossing Shirt Kenya Shirt, Overlanding Shirt Travel Souvenir, Kenya Safari Travel Shirt, Equator Shirt",Ksh,2350.3999999999996
1325,"40 facetted Kenya bone beads (23-26 mm.diam x 13-15 mm.), dark brown, ethnic jewelry",Ksh,3380.0
1327,"The Begining, Africa, Savannah Print, Kenya Art, Wall Art Print, Rain Print, Fine Art, Nature, Home, Maasai Mara, Kenya, Rainstorm, Trees",Ksh,7140.9
1328,Kenyan Animal Print Bead Bracelet,Ksh,1023.1
1329,Tsavo National Park Kenya Poster Travel Print Tsavo Park Wall Home Decor Canvas Travel Gift Kenya Room Decoration,Ksh,709.8
1330,2 Set Boho Print | Kenya Travel Prints | Kenya Downloadable Print | Kenya Poster |  Kenya Digital Art | Kenya Art Print | Kenya Photography,Ksh,1487.2
1331,Kenyan Sign Language | Digital Print | Kenya Postcard | Kenya Greeting Card,Ksh,754.0
1332,"Kenya Copper Heishi Beads, Full Strand - African Metal Beads - Copper Beads - African Beads - Tiny Disks - Made in Kenya (MET-HSHI-CPR-207)",Ksh,590.2
1333,"Carved Triangular Batik Bone Beads, White Small, 29 Inch Strand, Artisan Jewelry Supplies from Kenya",Ksh,1771.9
1334,40 Giraffe Design Batik Bone Beads Large - African Bone Beads - Jewelry Making Supplies - Made in Kenya ** (BON-RND-GRF-243),Ksh,2832.7
1336,"Birds of Kenya, limited edition print",Ksh,1623.7
1337,Kenya Photo Book/Photoessay on Kenya/Kenya Guide/Travel Book/Kenya Photo Album/All about Kenya/ Russian Language/ Soviet Edition/ Vtg 80's,Ksh,8450.0
1338,"Kenya travel poster - African decoration, African savannah and safari - Travel illustration - Kenya travel poster - Retro travel poster",Ksh,699.4
1339,Kenya Watercolor Flag Wall Art Print | Kenya Travel Poster,Ksh,2733.9
1340,2T Kenya T-Shirt,Ksh,1170.0
1341,East African Cultural Artifacts - Original 1909 Chromo-Lithograph by Meyers,Ksh,2340.0
1343,"Masai Mara Wall Art, Masai Mara Kenya Print, Kenya Watercolor, Kenya Travel Gift, Travel Print, Travel Poster, Housewarming Gift",Ksh,1900.6
1344,4 Brown Camel Bone Ring Beads: Camel Bone Beads Recycled Camel Bone Kenya Bone Beads Brown Bone Beads Kenya Trade Beads Ring Shaped Beads,Ksh,945.0999999999999
1345,40 Batik Bone Beads - African Trade Beads - Made in Kenya - Large Polka Dot - Handmade Tribal - Fair Trade - Black & White (BON-RND-DOT-245),Ksh,2949.7000000000003
1346,40 Zebra Batik Bone Beads Large - African Bone Beads - Jewelry Making Supplies - Large Bone Beads - Made in Kenya ** (BON-RND-ZBR-236),Ksh,2832.7
1347,40 Batik Bone Beads Large - Star Design - African Trade Beads - Made in Kenya ** (BON-RND-STR-235),Ksh,3068.0
1349,"Hell's Gate Travel Print | Kenya Travel Print Collection | Africa Art, Nature Print, Mountain Print, Wild Adventure Art, African Adventure",Ksh,2221.7
1350,On sale! Christmas gift bag/African bag/sisal bag/kiondo/women handbag/handmade bag/Maasai sisal bag/her gift/beach bag/Kenyan bag,Ksh,5720.0
1351,"Kenya hoodie, Kenya gift, Kenya travel, Kenya pride, Kenya sweater, Kenya jumper",Ksh,5501.6
1352,Kenya Map Pink and Gold Wall Art Print,Ksh,2249.0
1355,Kenya Safari Print Poster | Travel Artwork | Retro Vintage | Wall Art Deco | Gift Ideas | Wedding Gift,Ksh,1820.0
1356,600 Rukenya Natural Seed Beads from Kenya - African Wood Beads - Jewelry Making Supplies - Made in Kenya ** (SED-UNU-BRN-905),Ksh,945.0999999999999
1357,Sunflower Batik Bone Pendants - Set of 2 - African Pendants - Jewelry Making Supplies - Black and White Suns - Made in Kenya * (PND-BON-128),Ksh,945.0999999999999
1358,25 Kenya Bone Beads - Elongated White Batik Bone Beads - African Beads - Jewelry Making Supplies - Made in Kenya ** (BON-TUB-WHT-263),Ksh,1417.0
1359,30 Traditional Batik Bone Beads - Spherical Bone Beads - Fair Trade Beads - Kenya Bone Beads - Dyed Bone Beads (BON-RND-MIX-326),Ksh,3129.1
1360,"African Style Silver Recycled Aluminum, Dangle Earrings Hand Made in Masai Mara Kenya, Africa, Fair Trade Item",Ksh,1950.0
1361,African jewelry wholesale necklaces Assorted necklaces African necklaces Beaded Necklace  jewelry for women Masai jewelry,Ksh,4680.0
1363,"Kenya Wall Art - Mid Century Kenya Map, Retro Kenya Wall Decor / Poster, Country of Kenya Print",Ksh,2925.0
1364,Tsavo National Park | Travel poster Kenya | Wall art Africa | Travel Print Kenya | Kenya wall decoration,Ksh,2399.8
1365,Kenya Itinerary,Ksh,11310.0
1366,Masai Mara Kenya Travel Print Wall Decor Wall Art Masai Mara Wall Hanging Home Décor Masai Mara Gift Art Lovers Kenya Art Lover Gift Print,Ksh,1435.1999999999998
1367,"50 Bone Pendant Necklaces Wholesale, Unisex Necklace, Beaded Pendant Necklace, Assorted African Necklace",Ksh,2210.0
1368,50 Kenya Bone Beads - African Beads - Small White Bone - Jewelry Making Supplies - Made in Kenya ** (BON-CYL-WHT-208),Ksh,1417.0
1369,2 Bone Spear Pendants: African Bone Pendant Pendant for Necklace Kenyan Bone Pendant Pendant for Jewelry Handmade Pendant,Ksh,945.0999999999999
1370,40 Kenya Large White Bone Beads - Criss Cross Design - African Batik Bone Beads - Jewelry Making Supplies - Made in Kenya (BON-RND-WHT-271),Ksh,2949.7000000000003
1371,"Coconut Bone Heishi Beads, White 10mm, 26 Inch Strand, Artisan Jewelry Supplies from Kenya",Ksh,3424.2
1372,"Kenya Poster Colorful Print, Kenya Wall Art, Kenya Photo Decor, Kenya Gift Travel Print,A5, A4, A3, A2, A1,8199",Ksh,1127.1
1373,Kenya Ethnic Maxi Skirt,Ksh,9750.0
1374,Kericho Gold Premium Black Loose Tea Jar 500g | Orange Pekoe Tea| Rich in Antioxidants,Ksh,2046.2
1375,Kenyan wall decoration discs,Ksh,5569.200000000001
1376,Ugali and Nyama African Kente Men's T-Shirt,Ksh,2990.0
1377,"American Geographical Society- Kenya & Uganda - Around The World Program, by Dr. Benjamin E. Thomas, 1966",Ksh,2723.5
1378,Kenya Poster Wall Art Wall Decor | Kenya Travel Poster Illustration Wall Art | Africa Vintage Poster | Gift for Friends | Kenya Print,Ksh,2002.0
1379,"Kenya Travel Poster, Kenya Print, Kenya Wall Art, Kenya Artwork, Kenya Wall Decor, Kenya Gift, Kenya Custom Print, Kenya Photo, Africa",Ksh,1352.0
1380,40 Black Kenya Bone Beads Oval: Tribal Bone Pipe Beads Kenya Trade Beads Oval Tube Shaped Beads Black Bone Beads African Ethnic Tribal Beads,Ksh,1180.4
1381,70 Brown Kenya Bone Beads Saucer: Brown Bone Beads Saucer Shaped Beads African Bone Beads Tribal Bone Beads Kenya Trade Beads African Beads,Ksh,2952.3
1382,Brown Kenya Cow Bone Pendant Set of 2 - African Bone Pendant - Jewelry Making Supplies - Made in Kenya ** (PND-BON-112),Ksh,1062.1
1383,30 Peacock Design Batik Bone Beads Circular - African Bone Beads - Jewelry Making Supplies - Made in Kenya ** (BON-FLT-PCK-240),Ksh,1180.4
1384,"Leather Dog Collar, African Beaded Dog Collar, Maasai Dog Collar, Large Leather Dog Collar Personalized, Kenyan Dog Collar African P",Ksh,2340.0
1386,"Assorted Picture Frames, Wholesale Photo Frames, African Wooden Picture Frames, Weddings, Wall Hanging, Memory Picture Frames, Rememberance",Ksh,9360.0
1389,Kenya Map Boho Wall Art Print Mid Century Travel Poster,Ksh,1777.1
1390,Kenya mini flag with flag stand. Over 200 international countries and all 50 states available.  Free shipping.,Ksh,1748.5
1391,"Kenya Sticker Shield Waterproof for Laptop, Car, Book, Water Bottle, Helmet, Toolbox",Ksh,286.0
1392,28-30 White Bone Beads: Ethnic Bone Beads Kenya Bone Beads Bone Round Beads Big Bone Beads Beaded Wall Hanging (BON-RND-WHT-325),Ksh,3129.1
1393,30 Batik Bone Beads Circular - African Bone Beads - Swirl Design - Made in Kenya ** (BON-FLT-SWRL-221),Ksh,1062.1
1394,Zebra Head Batik Bone Pendant - African Bone Pendant - Jewelry Making Supplies - Made in Kenya ** (PND-BON-122),Ksh,945.0999999999999
1395,70 Black Kenya Bone Beads Saucer: Tribal Bone Beads Bone Saucer Beads Kenya Trade Beads Black Bone Beads African Bone Beads African Beads,Ksh,2952.3
1396,Nairobi Travel Print Art Nairobi Poster Kenya Wall Art Decor Nairobi Gift Nairobi Artwork Nairobi Art Kenya Decor,Ksh,648.7
1398,The Mara Print - The Mara Poster - The Mara Frame - Kenya Wall Art - Kenya Home Décor,Ksh,1428.7
1400,"Kenya Print Film Photo, Kenya Wall Art, Kenya Poster, Kenya Photo, Kenya Poster Print, Kenya Wall Decor, Kenya Art Print, Kenya Safari",Ksh,1705.6
1401,"Wholesale earrings , Masai earrings , colorful Masai earrings , women jewelry , Assorted earrings",Ksh,5850.0
1403,"African earings,Kenyan earings,wholesale earings,brass earings,bone earings,gift for her,African jewellery,kenyan jewellery",Ksh,13000.0
1404,90 Rustic Grey Kenya Bone Beads - Big Rondelle Beads - Large Bone Spacers - Kenyan Bone Beads - Batik Bone Disks (BON-DSK-GRY-321),Ksh,5785.0
1405,"Large Kenya Brown Bone African Trade Beads, 40 Beads (BON-RND-BRN-207)",Ksh,2657.2000000000003
1406,40 Wave Design Batik Bone Beads Large - African Bone Beads - Jewelry Making Supplies - Made in Kenya + (BON-RND-WAV-244),Ksh,2714.4
1407,80 White Bone Beads Double Length Decorative Strand: Natural Bone Beads Kenya Trade Beads Round Shaped Beads Huge Bone Beads Big Bone Beads,Ksh,5785.0
1408,"Kenya Sticker Geometric for Laptop, Car, Book, Water Bottle, Helmet, Toolbox [Multiple Shapes]",Ksh,286.0
1409,"Lamu Print, Lamu Photo, Lamu Poster, Lamu painting, Lamu artwork, Lamu island, Kenya poster, Lamu Wall Art, Lamu décor, Lamu Travel, Kenya",Ksh,1558.7
1410,"Great Rift Valley Travel Print | Kenya Travel Print Collection | Nature Print, African Art, Lake Naivasha Print, Kenya Travel Art",Ksh,2221.7
1411,KENYA T-shirt KENYAN National Team Sports Football Tshirt Track and Field Marathon Basketball Soccer Boxing T shirt League,Ksh,1818.7
1414,"African Clothing for Women Plus Size, African Print Dress",Ksh,9467.9
1415,"Kenya Flag Round Stickers, Set of 24–1/2 inch diameter–Use for crafts, scrapbooking, school projects, etc.",Ksh,520.0
1416,Kenyan Snake Pendant - Batik Bone Pendant - Animal Pendant - African Bone Pendant - Jewelry Making Supplies - Made in Kenya ** (PND-BON-118),Ksh,826.8000000000001
1417,30 Batik Bone Beads - Flag Swirl Design - African Bone Beads - Jewelry Making Supplies - Made in Kenya ** (BON-FLT-SWRL-246),Ksh,1180.4
1418,70 Kenya Bone Beads Saucer: Organic Beads African Beads Eco-Friendly Beads Saucer Shaped Beads Orange Bone Beads Huge Bone Beads,Ksh,3424.2
1419,40 White Bone Beads: Boho Bone Beads Ring Shaped Beads Kenya Trade Beads Big Bone Beads Beaded Wall Hanging African Beads (BON-RNG-WHT-333),Ksh,3187.6
1420,"Kenya Map Print, Grey Abstract Art Print, Zentangle Map of Kenya Wall Decor",Ksh,2733.9
1421,Kenya Uganda Elephant Stamp Print,Ksh,3247.4
1422,"Nairobi Travel Print, Nairobi - Kenya Travel Gift, Printable City Poster, Digital Download, Wedding Gift, Birthday Present -CP119",Ksh,1266.2
1425,Mount Kenya Vintage Travel Poster Retro Kenya Art Print Colorful Home Decor Travel Wall Art Unique Travel Gift,Ksh,2421.9
1426,Giclee - Canvas Print - Many Sizes - Kenya Landscape Canvas Print of Original Modern Impressionist Oil Painting by Rebecca Croft Studios,Ksh,27723.8
1427,Rug by GUR |TOLDO Art by Lafuga,Ksh,18565.3
1428,40 Kenya Coral Bone Beads - Fair Trade Beads - Kenya Bone Beads - Round Bone Beads - Mock Coral Beads - African Beads (BON-RND-ORG-353),Ksh,2952.3
1429,"Inlaid Wood And Bone Beads, and 43x23mm, 34 Inch Strand, Artisan Jewelry Supplies from Kenya",Ksh,4722.9
1430,25 Batik Bone Beads - Elongated Inverted Zig-Zag Dot - African Bone Beads - Made in Kenya ** (BON-TUB-ZIG-252),Ksh,1417.0
1431,54 Kenya Coral Bone Beads: Natural African Orange Small 8mm Oval Rustic Ethnic Handmade Boho Tribal (BON-OVL-ORG-360),Ksh,1417.0
1432,Shoulder Drape Cowrie Shell Earrings,Ksh,5198.7
